,loss,mean_squared_error,root_mean_squared_error,val_loss,val_mean_squared_error,val_root_mean_squared_error
413,48.38035583496094,2341.527099609375,48.38932800292969,48.23922348022461,2363.388427734375,48.61469268798828
414,48.38197708129883,2341.6767578125,48.390872955322266,48.20989990234375,2359.685791015625,48.57659912109375
415,48.377685546875,2341.285888671875,48.38683319091797,48.17420196533203,2354.40478515625,48.52220916748047
416,48.38411331176758,2341.911865234375,48.39330291748047,48.534873962402344,2387.17724609375,48.85874938964844
417,48.391422271728516,2342.60107421875,48.40042495727539,48.29292678833008,2369.624267578125,48.67878341674805
418,48.38706588745117,2342.202392578125,48.396305084228516,48.568294525146484,2388.64306640625,48.87374496459961
419,48.39042282104492,2342.539794921875,48.3997917175293,48.31454849243164,2367.396728515625,48.65590286254883
420,48.378482818603516,2341.386474609375,48.387874603271484,48.281639099121094,2368.114501953125,48.66327667236328
421,48.3813591003418,2341.664306640625,48.390743255615234,48.27592849731445,2364.9443359375,48.63069534301758
422,48.38563537597656,2342.033203125,48.39455795288086,48.33649826049805,2375.703369140625,48.741188049316406
423,48.38389587402344,2341.82275390625,48.39238357543945,48.02875518798828,2343.0234375,48.40478515625
424,48.377960205078125,2341.33154296875,48.387306213378906,48.25099563598633,2361.649169921875,48.5968017578125
425,48.377933502197266,2341.325927734375,48.38724899291992,48.344093322753906,2369.712890625,48.67969512939453
426,48.37527847290039,2341.061767578125,48.384517669677734,48.387428283691406,2380.8369140625,48.793819427490234
427,48.381805419921875,2341.691162109375,48.391021728515625,48.47386169433594,2388.873046875,48.8760986328125
428,48.377296447753906,2341.1689453125,48.38562774658203,48.33452224731445,2372.81591796875,48.71155548095703
429,48.38550567626953,2342.076171875,48.39500045776367,48.549617767333984,2390.639404296875,48.8941650390625
430,48.38438415527344,2341.962158203125,48.393821716308594,48.14942169189453,2354.08544921875,48.518917083740234
431,48.38547134399414,2342.00146484375,48.394229888916016,48.35630798339844,2378.511962890625,48.769989013671875
432,48.37760543823242,2341.337158203125,48.38736343383789,48.30953598022461,2366.09326171875,48.64250564575195
433,48.38312911987305,2341.79931640625,48.39213943481445,48.747314453125,2408.82568359375,49.07978820800781
434,48.38109588623047,2341.60400390625,48.39012145996094,48.167747497558594,2356.539794921875,48.54420471191406
435,48.3756217956543,2341.0302734375,48.384193420410156,48.113487243652344,2352.1982421875,48.49946594238281
436,48.383541107177734,2341.807373046875,48.3922233581543,48.34121322631836,2372.592041015625,48.709259033203125
437,48.37095260620117,2340.624755859375,48.380001068115234,48.08892822265625,2350.691162109375,48.483924865722656
438,48.37977981567383,2341.494873046875,48.38899612426758,48.16981506347656,2356.486328125,48.54365539550781
439,48.38835525512695,2342.325439453125,48.39757537841797,49.0484504699707,2440.094482421875,49.39731216430664
440,48.375858306884766,2341.112060546875,48.385040283203125,48.39462661743164,2382.377197265625,48.809600830078125
441,48.37855911254883,2341.379638671875,48.38780212402344,48.312068939208984,2373.691162109375,48.72053909301758
442,48.377830505371094,2341.35302734375,48.38752746582031,48.26768493652344,2364.108642578125,48.622100830078125
443,48.370601654052734,2340.60009765625,48.3797492980957,48.939849853515625,2426.055908203125,49.255008697509766
444,48.37101364135742,2340.5966796875,48.37971115112305,48.29436492919922,2370.152099609375,48.684207916259766
445,48.38532257080078,2342.035888671875,48.39458465576172,48.5651741027832,2389.82763671875,48.8858642578125
446,48.37916564941406,2341.38720703125,48.387882232666016,48.15159225463867,2356.013916015625,48.538787841796875
447,48.366371154785156,2340.162109375,48.375221252441406,48.80453872680664,2410.794189453125,49.09983825683594
448,48.3765754699707,2341.232666015625,48.38628387451172,48.54127883911133,2387.239013671875,48.859378814697266
449,48.380462646484375,2341.57470703125,48.38982009887695,48.90692901611328,2435.15576171875,49.34729766845703
450,48.3802375793457,2341.597412109375,48.390052795410156,48.43628692626953,2379.177490234375,48.77681350708008
451,48.37083053588867,2340.64453125,48.38020706176758,48.38534927368164,2378.952880859375,48.77450942993164
452,48.376976013183594,2341.21875,48.38614273071289,48.29945373535156,2370.516357421875,48.68794631958008
453,48.37213134765625,2340.676513671875,48.38053894042969,48.8441276550293,2421.0576171875,49.20424270629883
454,48.38484191894531,2341.99853515625,48.39419937133789,48.46942138671875,2383.17626953125,48.817787170410156
455,48.382957458496094,2341.769287109375,48.39183044433594,48.66333770751953,2398.814208984375,48.977691650390625
456,48.38481903076172,2342.001708984375,48.394229888916016,48.481197357177734,2382.8466796875,48.81441116333008
457,48.36231994628906,2339.818115234375,48.371665954589844,48.12592697143555,2353.275146484375,48.51056671142578
458,48.371665954589844,2340.700927734375,48.38079071044922,48.25432205200195,2362.93115234375,48.609989166259766
459,48.370235443115234,2340.535888671875,48.379085540771484,48.43226623535156,2378.9072265625,48.77404022216797
460,48.374202728271484,2340.953857421875,48.38340377807617,48.177181243896484,2356.737060546875,48.54623794555664
461,48.37684631347656,2341.186767578125,48.38581085205078,48.22577667236328,2360.8056640625,48.5881233215332
462,48.38319396972656,2341.845703125,48.39262008666992,48.125877380371094,2351.54931640625,48.492774963378906
463,48.37272644042969,2340.6796875,48.38056945800781,48.1859130859375,2357.1123046875,48.55010223388672
464,48.36640548706055,2340.227783203125,48.37590026855469,49.17838668823242,2448.449951171875,49.481815338134766
465,48.37590026855469,2341.158935546875,48.38552474975586,48.814659118652344,2423.028564453125,49.22426986694336
466,48.37758255004883,2341.23583984375,48.38631820678711,48.333675384521484,2374.312255859375,48.72691345214844
467,48.38786697387695,2342.21240234375,48.39640808105469,48.4447135925293,2381.6279296875,48.80192565917969
468,48.36330032348633,2339.89990234375,48.37250900268555,48.78665542602539,2414.8564453125,49.14118957519531
469,48.391929626464844,2342.6298828125,48.40072250366211,48.38615798950195,2373.20947265625,48.71559524536133
470,48.368934631347656,2340.548828125,48.37921905517578,49.06843566894531,2435.967529296875,49.35552215576172
471,48.402793884277344,2343.73828125,48.41217041015625,48.899574279785156,2419.800048828125,49.191463470458984
472,48.37409591674805,2340.899658203125,48.382843017578125,48.14884567260742,2355.09228515625,48.529293060302734
473,48.368289947509766,2340.32763671875,48.376930236816406,48.331092834472656,2374.65771484375,48.7304573059082
474,48.368263244628906,2340.332275390625,48.37697982788086,48.29056930541992,2365.700927734375,48.63847351074219
475,48.373050689697266,2340.931396484375,48.38317108154297,48.946407318115234,2426.252197265625,49.25699996948242
