,loss,mean_squared_error,root_mean_squared_error,val_loss,val_mean_squared_error,val_root_mean_squared_error
108,39.71510314941406,1578.3056640625,39.7278938293457,37.682579040527344,1430.038330078125,37.81584548950195
109,39.6987190246582,1576.5091552734375,39.70527648925781,37.72482681274414,1433.3380126953125,37.85945129394531
110,39.621646881103516,1570.4046630859375,39.62833023071289,37.6439094543457,1427.125244140625,37.77730941772461
111,39.59968566894531,1568.764404296875,39.607627868652344,37.58897399902344,1422.7589111328125,37.71947479248047
112,39.59064483642578,1567.688232421875,39.59404373168945,37.60572052001953,1424.1290283203125,37.737632751464844
113,39.57988357543945,1566.8433837890625,39.5833740234375,37.59248733520508,1422.904052734375,37.72140121459961
114,39.6364860534668,1571.457275390625,39.64160919189453,37.645748138427734,1427.2037353515625,37.778350830078125
115,39.623023986816406,1570.6103515625,39.630924224853516,37.635433197021484,1426.32958984375,37.76677703857422
116,39.50215148925781,1561.402099609375,39.51457977294922,37.63840103149414,1426.60888671875,37.770477294921875
117,39.51005935668945,1562.024169921875,39.5224494934082,37.56440734863281,1420.975830078125,37.695831298828125
118,39.51133728027344,1561.9254150390625,39.521202087402344,37.639862060546875,1426.0267333984375,37.76276779174805
119,39.61343765258789,1570.7811279296875,39.633079528808594,38.01875686645508,1455.7900390625,38.154815673828125
120,39.634910583496094,1571.572265625,39.64305877685547,37.572452545166016,1421.52490234375,37.7031135559082
121,39.62491989135742,1570.37451171875,39.62794876098633,37.518638610839844,1416.9805908203125,37.64280319213867
122,39.48623275756836,1559.7694091796875,39.49391555786133,37.69850540161133,1431.2099609375,37.831336975097656
123,39.4703254699707,1558.1646728515625,39.473594665527344,37.53172302246094,1418.43505859375,37.66211700439453
124,39.51274490356445,1561.6171875,39.517303466796875,37.47224807739258,1413.5933837890625,37.597782135009766
125,39.637611389160156,1571.5958251953125,39.64335632324219,38.1009635925293,1462.104248046875,38.23747253417969
126,39.49977493286133,1561.263916015625,39.51283264160156,37.480777740478516,1414.473388671875,37.6094856262207
127,39.34381103515625,1548.84228515625,39.35533142089844,37.58384704589844,1422.43505859375,37.71518325805664
128,39.36868667602539,1550.549560546875,39.377017974853516,37.43524932861328,1410.889892578125,37.56181335449219
129,39.51548385620117,1562.1561279296875,39.52412033081055,37.45963668823242,1412.4144287109375,37.58209991455078
130,39.47880935668945,1559.1561279296875,39.486148834228516,37.7917594909668,1438.3541259765625,37.92564010620117
131,39.294490814208984,1544.361328125,39.298362731933594,37.71158981323242,1432.22314453125,37.844722747802734
132,39.25135040283203,1541.735595703125,39.26493835449219,37.44722366333008,1411.885009765625,37.57505798339844
133,39.24026870727539,1540.1942138671875,39.24530792236328,37.42362594604492,1410.0643310546875,37.55082321166992
134,39.24932098388672,1540.95654296875,39.25502014160156,37.56255340576172,1420.8663330078125,37.69438171386719
135,39.18899917602539,1536.95947265625,39.20407485961914,37.80375289916992,1439.313232421875,37.93828201293945
136,39.20523452758789,1537.13134765625,39.20626449584961,37.72135925292969,1432.8975830078125,37.853633880615234
137,39.21238708496094,1538.36865234375,39.222042083740234,37.44236755371094,1411.4241943359375,37.56892395019531
138,39.190513610839844,1536.0411376953125,39.192359924316406,37.46723175048828,1413.4093017578125,37.5953369140625
139,39.16139602661133,1534.2645263671875,39.1696891784668,37.49943161010742,1415.9520263671875,37.6291389465332
140,39.190162658691406,1536.976806640625,39.20429611206055,37.41127014160156,1408.6552734375,37.53205490112305
141,39.241455078125,1540.4844970703125,39.24900436401367,37.3853759765625,1406.8994140625,37.50865936279297
142,39.14425277709961,1533.5201416015625,39.160186767578125,37.448238372802734,1412.0361328125,37.57706832885742
143,39.17877197265625,1535.918212890625,39.190792083740234,38.12900161743164,1464.354736328125,38.26688766479492
144,39.39328384399414,1552.310302734375,39.39936828613281,37.3637809753418,1405.2821044921875,37.487091064453125
145,39.3363037109375,1548.2457275390625,39.34775161743164,37.42753601074219,1409.5858154296875,37.54444885253906
146,39.12785720825195,1531.1390380859375,39.1297721862793,37.41389465332031,1408.70751953125,37.532752990722656
147,39.139007568359375,1532.340576171875,39.14512252807617,37.34764099121094,1404.1748046875,37.472320556640625
148,39.08844757080078,1528.788818359375,39.099727630615234,37.894657135009766,1446.346435546875,38.030860900878906
149,39.20527648925781,1537.1739501953125,39.206809997558594,37.33216094970703,1402.8447265625,37.454566955566406
150,39.09389114379883,1529.4080810546875,39.10764694213867,37.314762115478516,1401.5950927734375,37.43788146972656
