,loss,mean_squared_error,root_mean_squared_error,val_loss,val_mean_squared_error,val_root_mean_squared_error
0,214.4981689453125,46011.4453125,214.50277709960938,229.93289184570312,52873.65234375,229.94271850585938
1,213.95718383789062,45782.1640625,213.96766662597656,229.5264892578125,52686.93359375,229.53634643554688
2,213.56544494628906,45611.78125,213.56915283203125,229.13995361328125,52509.640625,229.14981079101562
3,213.14251708984375,45431.125,213.14578247070312,228.6651153564453,52292.28515625,228.67506408691406
4,212.61663818359375,45206.66015625,212.6185760498047,228.06321716308594,52017.38671875,228.07321166992188
5,211.93276977539062,44917.109375,211.9365692138672,227.26979064941406,51656.1015625,227.27978515625
6,211.0803680419922,44555.6796875,211.08216857910156,226.38238525390625,51253.5234375,226.3924102783203
7,210.18734741210938,44182.40625,210.19610595703125,225.4839324951172,50847.53515625,225.4939727783203
8,209.20489501953125,43768.88671875,209.21014404296875,224.39010620117188,50355.40234375,224.40008544921875
9,208.06700134277344,43295.90625,208.07667541503906,223.211669921875,49827.88671875,223.2216033935547
10,206.9019775390625,42809.91796875,206.90557861328125,222.0670166015625,49318.14453125,222.07688903808594
11,205.80245971679688,42357.56640625,205.80953979492188,220.9833221435547,48837.9609375,220.9931182861328
12,204.7192840576172,41913.31640625,204.7274169921875,219.8939208984375,48357.60546875,219.90362548828125
13,203.6868133544922,41489.33984375,203.68931579589844,218.9221954345703,47931.15234375,218.9318389892578
14,202.81683349609375,41140.56640625,202.8313751220703,218.16807556152344,47601.53125,218.17774963378906
15,202.07843017578125,40837.94140625,202.08399963378906,217.4031219482422,47268.296875,217.41273498535156
16,201.3400421142578,40538.6640625,201.34214782714844,216.6988067626953,46962.52734375,216.70838928222656
17,200.6628875732422,40266.94921875,200.666259765625,216.05397033691406,46683.45703125,216.06353759765625
18,200.01727294921875,40009.65625,200.02413940429688,215.40228271484375,46402.2890625,215.4119110107422
19,199.36331176757812,39746.71875,199.36578369140625,214.7172088623047,46107.609375,214.72682189941406
20,198.58349609375,39438.15234375,198.5904083251953,213.80052185058594,45714.73046875,213.81002807617188
21,197.6705322265625,39076.56640625,197.6779327392578,212.98471069335938,45366.53125,212.99420166015625
22,196.94650268554688,38789.43359375,196.95033264160156,212.31289672851562,45080.78515625,212.32235717773438
23,196.31777954101562,38541.69921875,196.32040405273438,211.72589111328125,44831.859375,211.7353515625
24,195.72979736328125,38312.87109375,195.7367401123047,211.13180541992188,44580.62890625,211.14125061035156
25,195.12001037597656,38074.0078125,195.1256103515625,210.4906005859375,44310.28515625,210.5000762939453
26,194.42799377441406,37805.31640625,194.43589782714844,209.69345092773438,43975.296875,209.702880859375
27,193.5882110595703,37477.9375,193.59219360351562,208.89498901367188,43641.04296875,208.90438842773438
28,192.86541748046875,37200.01953125,192.87306213378906,208.20970153808594,43355.16796875,208.2190399169922
29,192.20367431640625,36944.46875,192.2094268798828,207.56634521484375,43087.671875,207.57569885253906
30,191.5357208251953,36692.125,191.5518798828125,206.8598175048828,42794.85546875,206.86917114257812
31,190.80984497070312,36410.109375,190.8143310546875,206.13536071777344,42495.6171875,206.1446533203125
32,190.12667846679688,36152.625,190.13844299316406,205.50843811035156,42237.53125,205.51771545410156
33,189.5234832763672,35923.91796875,189.5360565185547,204.91305541992188,41993.16796875,204.92234802246094
34,188.91732788085938,35692.3046875,188.924072265625,204.26882934570312,41729.52734375,204.27806091308594
35,188.24964904785156,35442.30859375,188.2612762451172,203.60423278808594,41458.42578125,203.61341857910156
36,187.6372833251953,35208.37890625,187.6389617919922,203.02615356445312,41223.34375,203.0353240966797
37,187.06112670898438,34996.765625,187.07421875,202.4660186767578,40996.19921875,202.4751739501953
38,186.5134735107422,34788.77734375,186.5175018310547,201.91184997558594,40772.078125,201.9209747314453
39,185.96450805664062,34583.5,185.96640014648438,201.36312866210938,40550.7890625,201.3722686767578
40,185.41986083984375,34381.09765625,185.42140197753906,200.8196563720703,40332.1875,200.82875061035156
41,184.87332153320312,34180.85546875,184.8806610107422,200.2807159423828,40116.0,200.28977966308594
42,184.33966064453125,33983.4921875,184.3461151123047,199.74607849121094,39902.1171875,199.75514221191406
43,183.808349609375,33787.828125,183.81466674804688,199.21543884277344,39690.390625,199.22447204589844
44,183.2844696044922,33593.91015625,183.28640747070312,198.68826293945312,39480.609375,198.69728088378906
45,182.74722290039062,33401.75390625,182.76145935058594,198.1647186279297,39272.82421875,198.17372131347656
46,182.23387145996094,33212.109375,182.2418975830078,197.64430236816406,39066.81640625,197.6532745361328
47,181.71749877929688,33023.79296875,181.7244873046875,197.12672424316406,38862.4765625,197.13568115234375
48,181.19033813476562,32837.4453125,181.21104431152344,196.61190795898438,38659.75390625,196.62083435058594
49,180.68673706054688,32651.611328125,180.69757080078125,196.0997772216797,38458.6171875,196.1086883544922
50,180.18064880371094,32467.892578125,180.18849182128906,195.59005737304688,38258.953125,195.5989532470703
51,179.67889404296875,32285.384765625,179.68133544921875,195.08238220214844,38060.59375,195.09124755859375
52,179.16949462890625,32103.689453125,179.17501831054688,194.5708465576172,37861.26171875,194.5797119140625
53,178.64468383789062,31915.91796875,178.6502685546875,194.00799560546875,37642.5234375,194.01681518554688
54,178.08843994140625,31717.19140625,178.0932159423828,193.4741668701172,37435.66015625,193.48297119140625
55,177.5693359375,31531.763671875,177.5718536376953,192.9593505859375,37236.6953125,192.96812438964844
56,177.04306030273438,31350.16015625,177.0597686767578,192.44630432128906,37038.9453125,192.45504760742188
57,176.54556274414062,31169.51171875,176.54888916015625,191.93553161621094,36842.59765625,191.9442596435547
58,176.03799438476562,30990.671875,176.0416717529297,191.4269561767578,36647.6171875,191.4356689453125
59,175.5352783203125,30813.064453125,175.5364990234375,190.92059326171875,36453.99609375,190.92929077148438
60,175.0223388671875,30637.001953125,175.03428649902344,190.4167022705078,36261.81640625,190.42535400390625
61,174.52232360839844,30461.404296875,174.53195190429688,189.91493225097656,36070.96484375,189.92356872558594
62,174.02627563476562,30287.640625,174.033447265625,189.4151153564453,35881.3515625,189.42373657226562
63,173.53302001953125,30114.748046875,173.5360107421875,188.91712951660156,35692.92578125,188.92572021484375
64,173.03799438476562,29943.447265625,173.041748046875,188.42088317871094,35505.66015625,188.42945861816406
65,172.528076171875,29772.9375,172.54835510253906,187.92648315429688,35319.57421875,187.93502807617188
66,172.05357360839844,29603.697265625,172.0572509765625,187.43370056152344,35134.578125,187.44219970703125
67,171.56259155273438,29435.384765625,171.5674285888672,186.94248962402344,34950.671875,186.95098876953125
68,171.0747528076172,29268.09765625,171.07920837402344,186.4524688720703,34767.68359375,186.46095275878906
69,170.58937072753906,29101.607421875,170.59193420410156,185.9639434814453,34585.7265625,185.97238159179688
70,170.10470581054688,28936.16015625,170.1063232421875,185.47694396972656,34404.8125,185.48533630371094
71,169.61903381347656,28771.916015625,169.62286376953125,184.99127197265625,34224.875,184.99966430664062
72,169.1357879638672,28608.041015625,169.1391143798828,184.5067901611328,34045.84375,184.51515197753906
73,168.6465301513672,28445.4921875,168.6579132080078,184.0237274169922,33867.8046875,184.03207397460938
74,168.16944885253906,28283.931640625,168.1782684326172,183.541748046875,33690.625,183.55006408691406
75,167.6822052001953,28123.271484375,167.699951171875,183.06100463867188,33514.36328125,183.06927490234375
76,167.2149658203125,27963.466796875,167.22280883789062,182.581298828125,33338.9453125,182.5895538330078
77,166.73773193359375,27803.87890625,166.7449493408203,182.10304260253906,33164.51171875,182.11126708984375
78,166.2637176513672,27646.037109375,166.27096557617188,181.62551879882812,32990.80859375,181.6337127685547
79,165.79159545898438,27488.37890625,165.7961883544922,181.1490020751953,32817.92578125,181.1571807861328
80,165.32081604003906,27331.751953125,165.32318115234375,180.6734619140625,32645.845703125,180.68161010742188
81,164.8445587158203,27175.447265625,164.84976196289062,180.19886779785156,32474.55859375,180.2069854736328
82,164.3736114501953,27020.455078125,164.37899780273438,179.72525024414062,32304.07421875,179.73333740234375
83,163.90362548828125,26866.478515625,163.90997314453125,179.25267028808594,32134.40625,179.26071166992188
84,163.43264770507812,26712.974609375,163.4410400390625,178.781005859375,31965.5234375,178.78904724121094
85,162.9643096923828,26559.9921875,162.9723663330078,178.31053161621094,31797.4921875,178.31851196289062
86,162.50030517578125,26408.037109375,162.5054931640625,177.84112548828125,31630.3046875,177.84910583496094
87,162.03619384765625,26256.650390625,162.03903198242188,177.37271118164062,31463.896484375,177.38064575195312
88,161.5691375732422,26106.0078125,161.57354736328125,176.90499877929688,31298.177734375,176.91290283203125
89,161.10516357421875,25956.68359375,161.11077880859375,176.43783569335938,31133.091796875,176.4457244873047
90,160.64382934570312,25807.251953125,160.6463623046875,175.9720916748047,30968.9375,175.9799346923828
91,160.17991638183594,25658.8671875,160.18385314941406,175.5071563720703,30805.50390625,175.5149688720703
92,159.717041015625,25511.56640625,159.72340393066406,175.04286193847656,30642.734375,175.0506591796875
93,159.2607879638672,25364.48046875,159.26229858398438,174.57960510253906,30480.75,174.58737182617188
94,158.79824829101562,25218.361328125,158.8029022216797,174.1170654296875,30319.443359375,174.12478637695312
95,158.33218383789062,25072.82421875,158.34400939941406,173.65533447265625,30158.845703125,173.66302490234375
96,157.88278198242188,24927.884765625,157.8856658935547,173.19419860839844,29998.8828125,173.2018585205078
97,157.42218017578125,24783.865234375,157.42892456054688,172.7335205078125,29839.501953125,172.7411346435547
98,156.96969604492188,24640.232421875,156.97207641601562,172.27349853515625,29680.7734375,172.2810821533203
99,156.5133819580078,24497.056640625,156.51535034179688,171.81471252441406,29522.890625,171.822265625
100,156.0546875,24355.275390625,156.061767578125,171.35684204101562,29365.748046875,171.36436462402344
101,155.60487365722656,24213.412109375,155.60659790039062,170.89996337890625,29209.357421875,170.90745544433594
102,155.15151977539062,24073.03125,155.1548614501953,170.44369506835938,29053.59375,170.45114135742188
103,154.69725036621094,23932.603515625,154.70166015625,169.9878387451172,28898.390625,169.99526977539062
104,154.2434539794922,23793.357421875,154.25094604492188,169.53277587890625,28743.87109375,169.54017639160156
105,153.79452514648438,23654.447265625,153.80001831054688,169.0785675048828,28590.05078125,169.08592224121094
106,153.3465576171875,23515.98828125,153.3492431640625,168.62535095214844,28436.98046875,168.63267517089844
107,152.89903259277344,23378.4765625,152.90020751953125,168.17282104492188,28284.546875,168.1800994873047
108,152.45126342773438,23241.8828125,152.452880859375,167.72088623046875,28132.728515625,167.72813415527344
109,152.0035858154297,23105.443359375,152.00474548339844,167.26979064941406,27981.595703125,167.27699279785156
110,151.53579711914062,22970.345703125,151.55970764160156,166.81919860839844,27831.037109375,166.8263702392578
111,151.09756469726562,22834.83984375,151.1120147705078,166.3677215576172,27680.595703125,166.37486267089844
112,150.64361572265625,22697.978515625,150.65847778320312,165.87069702148438,27515.443359375,165.87779235839844
113,150.1279754638672,22539.439453125,150.13140869140625,165.35064697265625,27343.171875,165.3577117919922
114,149.6407470703125,22396.060546875,149.65313720703125,164.88389587402344,27189.013671875,164.8909149169922
115,149.18296813964844,22257.669921875,149.19004821777344,164.4175567626953,27035.427734375,164.42453002929688
116,148.72018432617188,22120.197265625,148.7285919189453,163.9524688720703,26882.6875,163.95941162109375
117,148.26467895507812,21984.076171875,148.27027893066406,163.48931884765625,26731.01171875,163.4962158203125
118,147.79931640625,21848.16015625,147.8112335205078,163.02810668945312,26580.400390625,163.03497314453125
119,147.34669494628906,21713.4296875,147.35476684570312,162.56845092773438,26430.71875,162.5752716064453
120,146.88516235351562,21580.55859375,146.90322875976562,162.11032104492188,26281.951171875,162.11709594726562
121,146.44369506835938,21447.58984375,146.449951171875,161.65411376953125,26134.228515625,161.6608428955078
122,145.99563598632812,21315.4140625,145.99798583984375,161.19920349121094,25987.341796875,161.20590209960938
123,145.5446014404297,21184.68359375,145.54959106445312,160.74559020996094,25841.283203125,160.7522430419922
124,145.08746337890625,21054.595703125,145.10202026367188,160.29335021972656,25696.078125,160.29995727539062
125,144.6533966064453,20925.001953125,144.65476989746094,159.84246826171875,25551.7109375,159.84902954101562
126,144.20556640625,20796.408203125,144.2095947265625,159.3928680419922,25408.169921875,159.39939880371094
127,143.7642822265625,20668.72265625,143.76620483398438,158.9441375732422,25265.30078125,158.95062255859375
128,143.31222534179688,20541.150390625,143.32183837890625,158.49661254882812,25123.220703125,158.5030517578125
